index,gbifTaxonKey,scientificName,totalImages
1541,1951097,"Heliopetes arsalte (Linnaeus, 1758)",20
1542,1951103,"Heliopetes omrina (Butler, 1870)",20
1543,1951108,"Heliopetes ochroleuca Zikán, 1938",20
1544,1951119,"Heliopetes libra Evans, 1944",20
1545,1951260,"Dyscophellus porcius (C.Felder & R.Felder, 1862)",20
1546,1951286,"Timochreon satyrus (Felder, 1867)",20
1547,1952945,"Tarema rivara Schaus, 1896",8
1548,1952946,"Tarema fuscosa Dukinfield Jones, 1908",6
1549,1952975,"Trogoptera dietricha Schaus, 1934",11
1550,1953078,"Gonogramma manicora (Schaus, 1928)",20
1551,1953110,BOLD:AAA4866,20
1552,1953135,"Druentica mutara (Schaus, 1933)",12
1553,1955818,"Brachurapteryx breviaria (Hübner, 1831)",20
1554,1959985,"Macrotes netrix (Cramer, 1777)",8
1555,1960257,"Opisthoxia claudiaria Schaus, 1901",20
1556,1962118,Synchlora gerularia (Hübner),20
1557,1963433,"Melanchroia chephise (Stoll, 1782)",20
1558,1964698,"Cathydata batina Druce, 1892",20
1559,1965695,Glena unipennaria (Guenée),5
1560,1966185,"Disclisioprocta stellata (Guenée, 1857)",20
1561,1968313,Phrygionis polita (Cramer),20
1562,1973644,"Oospila flavilimes (Warren, 1904)",20
1563,1973668,"Oospila delphinata (Warren, 1900)",20
1564,1973686,"Oospila tricamerata Prout, 1916",17
1565,1975287,"Neagathia corruptata Felder & Rogenhofer, 1875",20
1566,1976390,Herbita capnodiata (Guenée),9
1567,1976653,"Oxydia translinquens (Walker, 1860)",20
1568,1978162,"Ischnopteris bifinita (Walker, 1862)",14
1569,1980340,"Bagodares castra Jones, 1921",8
1570,1981944,Chloropteryx productaria (Herrich-Schäffer),8
1571,1982337,"Cartellodes levis (Thierry-Mieg, 1893)",20
1572,1985953,"Eubaphe hesperina (Burmeister, 1878)",20
1573,1986882,"Cyphoedma transvolutata (Walker, 1860)",20
1574,1988978,"Pyrinia mephasaria Walker, 1860",15
1575,1989582,"Nepheloleuca politia (Cramer, 1777)",20
1576,1990998,"Thyrinteina arnobia (Stoll, 1782)",20
1577,1991005,"Nematocampa reticulata Butler, 1881",20
1578,1991014,"Nematocampa arenosa Butler, 1881",20
1579,1991405,"Cyllopoda claudicula Dalman, 1823",20
1580,1993196,"Rhodoneura nebulosa (Warren, 1889)",17
1581,1994607,"Phoraspis brachytaenia Hebard, 1921",6
1582,1995086,"Phoetalia pallida (Brunner von Wattenwyl, 1865)",12
1583,1995736,"Parahormetica cicatricosa Saussure, 1869",20
1584,1995787,"Hiereoblatta cassidea (Eschscholtz, 1822)",20
1585,1995914,"Eublaberus distanti (Kirby, 1903)",20
1586,1996295,"Nyctibora humeralis Dohrn, 1888",20
1587,1999197,"Pseudischnoptera nigrofasciata Rocha e Silva, 1974",20
1588,2000919,"Euthyrrhapha pacifica (Coquebert, 1804)",20
1589,2007381,"Coptotermes gestroi (Wasmann, 1896)",20
1590,2007584,"Lethocerus annulipes (Herrich-Schaeffer, 1845)",20
1591,2007652,"Neacoryphus bicrucis (Say, 1825)",20
1592,2007898,"Craspeduchus xanthostaurus (Herrich-Schaeffer, 1850)",20
1593,2007946,"Neopamera bilobata (Say, 1831)",20
1594,2008501,"Rhiginia lateralis (Lepeletier & Serville, 1825)",5
1595,2008545,"Hiranetis Spinola, 1840",20
1596,2008626,"Repipta flavicans (Amyot & Serville, 1843)",20
1597,2008630,"Rasahus hamatus (Fabricius, 1781)",20
1598,2008631,"Rasahus sulcicollis (Serville, 1831)",20
1599,2008670,"Heza binotata (Lepeletier & Serville, 1825)",20
1600,2008712,"Zelurus eburneus (Lepeletier & Serville, 1825)",9
1601,2008782,"Atrachelus cinereus (Fabricius, 1798)",20
1602,2008808,"Emesaya brevipennis (Say, 1832)",20
1603,2010089,"Tenthecoris bicolor J.Scott, 1886",20
1604,2011314,"Proba vittiscutis (Stal, 1860)",20
1605,2011377,"Prepops cruciferus (Berg, 1878)",20
1606,2012126,"Bemisia argentifolii Bellows & Perring, 1994",20
1607,2013135,"Platycorypha nigrivirga Burckhardt, 1987",20
1608,2017382,"Clastoptera cimicoides Germar, 1839",20
1609,2017637,"Typeschata Schmidt, 1920",20
1610,2017704,"Homalogrypota coccinea (Fabricius, 1794)",20
1611,2018818,"Sphenoclypeana parana (Distant, 1909)",20
1612,2019693,"Aeneolamia flavilatera (Urich, 1914)",20
1613,2019716,"Deois incompleta (Walker, 1851)",17
1614,2021352,"Lycoderes gaffa Fairmaire, 1846",9
1615,2021361,"Lycoderes fuscus Amyot & Serville, 1843",19
1616,2021944,"Membracis sanguineoplaga Schmidt, 1906",20
1617,2021950,Membracis celsa Walker,20
1618,2021952,Membracis foliataarcuata DeGeer,5
1619,2021964,Membracis dorsata Fabricius,20
1620,2022927,Paraceresa bifasciata Fairmaire,8
1621,2023309,Ceresa ustulata Fairmaire,20
1622,2023463,Erechtia gibbosa DeGeer,20
1623,2023651,Enchophyllum quinquemaculata Fairmaire,20
1624,2023694,Enchenopa gracilis Germar,20
1625,2023704,Enchenopa squamigera Linnaeus,20
1626,2023712,Smiliorachis octilinea Stål,13
1627,2023838,Horiola picta Coquebert,20
1628,2023886,Germariana terminalis Walker,10
1629,2024168,Umbonia spinosa Fabricius,20
1630,2024577,"Potnia diringshofeni Creão-Duarte & Sakakibara, 1997",20
1631,2024713,Oeda informis Westwood,20
1632,2024934,"Catagonalia conjunctula (Osborn, 1926)",20
1633,2025747,"Lebaja mediana Young, 1977",20
1634,2028918,"Aulacizes quadripunctata (Germar, 1821)",20
1635,2028927,"Aulacizes obsoleta Melichar, 1926",20
1636,2029367,"Cicciana obliqua (Walker, 1851)",20
1637,2029369,"Cicciana latreillei (Distant, 1908)",20
1638,2029782,"Jassolidia munda (Stål, 1862)",20
1639,2031899,"Egidemia speculifera (Walker, 1851)",11
1640,2032207,"Molomea magna (Walker, 1851)",20
1641,2032241,"Molomea confluens (Melichar, 1925)",6
1642,2032253,"Molomea hamleti (Distant, 1908)",20
1643,2032808,"Calliscarta fasciata (Osborn, 1929)",20
1644,2032885,"Juliaca chapini Young, 1977",12
1645,2033654,"Amblyscartidia pardaliota Young, 1977",20
1646,2034158,"Erythrogonia excisa Melichar, 1926",20
1647,2034188,"Erythrogonia colorata (Germar, 1821)",20
1648,2035391,"Exogonia leucampix (Signoret, 1853)",5
1649,2035579,"Ferrariana trivittata (Signoret, 1854)",20
1650,2035764,"Diedrocephala variegata (Fabricius, 1775)",20
1651,2035840,"Dilobopterus disparulus Young, 1977",20
1652,2035870,"Dilobopterus costalimai Young, 1977",20
1653,2035879,"Dilobopterus segmentalis (Signoret, 1853)",10
1654,2036250,"Soosiulus configuratus (Walker, 1858)",11
1655,2038547,"Sibovia nielsoni Young, 1977",20
1656,2038608,"Deltolidia discolor (Stål, 1862)",20
1657,2038643,"Scoposcartula perrisii (Signoret, 1855)",8
1658,2038953,"Pawiloma victima (Germar, 1821)",20
1659,2038978,"Subrasaca nigriventris (Signoret, 1855)",17
1660,2038983,"Subrasaca ignicolor (Signoret, 1854)",20
1661,2039180,"Laneola rubricauda (Signoret, 1854)",10
1662,2040406,"Tettisama quinquemaculata (Germar, 1821)",20
1663,2041741,"Tylozygus geometricus (Signoret, 1854)",20
1664,2042040,"Versigonalia vermiculata (Signoret, 1855)",20
1665,2042414,"Bucephalogonia xanthophis (Berg, 1879)",20
1666,2043861,"Cardioscarta vernicosa (Le Peletier & Audinet-Serville, 1825)",17
1667,2043864,"Cardioscarta quadrifasciata (Linnaeus, 1758)",20
1668,2043866,"Cardioscarta albigutta (Walker, 1851)",20
1669,2043868,"Cardioscarta flavifrons (Signoret, 1853)",20
1670,2044225,"Teletusa limpida (Signoret, 1855)",20
1671,2049961,"Spartocera fusca (Thunberg, 1783)",20
1672,2050090,"Anasa cornuta Amyot & Serville, 1843",9
1673,2050114,"Sethenira testacea Spinola, 1837",20
1674,2053082,"Pteroplegma jacobania Jacobi, 1904",14
1675,2053532,"Paramisia Melichar, 1912",20
1676,2065107,"Coptopola cincticrus Stål, 1869",20
1677,2065272,"Acraephia perspicillata (Fabricius, 1781)",20
1678,2065293,"Cyrpoptus obscurus (Fabricius, 1803)",19
1679,2065499,"Scaralis semilimpida (Walker, 1851)",10
1680,2065563,"Acmonia ficta (Walker, 1858)",13
1681,2065606,"Lystra lanata (Linnaeus, 1758)",20
1682,2065628,"Crepusia nuptialis (Gerstaecker, 1860)",19
1683,2065651,"Pterodictya reticularis (Olivier, 1791)",20
1684,2067095,"Epormenis cestri Berg, 1879",20
1685,2067730,"Poekilloptera phalaenoides (Linnaeus, 1758)",20
1686,2072196,"Aphis nerii Boyer de Fonscolombe, 1841",20
1687,2074364,"Cerataphis brasiliensis (Hempel, 1901)",20
1688,2074893,"Brevicoryne brassicae (Linnaeus, 1758)",20
1689,2078770,"Cyrtomenus emarginatus Stål, 1862",17
1690,2078824,"Stiretrus anchorago (Fabricius, 1775)",40
1691,2078831,"Stiretrus decemguttatus (Lepeletier & Serville, 1828)",20
1692,2078852,"Nezara viridula (Linnaeus, 1758)",20
1693,2078984,"Vulsirea violacea (Fabricius, 1803)",20
1694,2079059,"Euschistus Dallas, 1851",20
1695,2079130,"Proxys albopunctulatus (Palisot, 1811)",20
1696,2079170,"Loxa viridis (Palisot, 1811)",20
1697,2079241,"Edessa meditabunda (Fabricius, 1794)",40
1698,2079296,"Augocoris gomesii Burmeister, 1835",20
1699,2079317,"Pachycoris torridus (Scopoli, 1772)",20
1700,2080592,"Icerya purchasi Maskell, 1879",20
1701,2097774,"Ameromyia pubiventris (Walker, 1860)",20
1702,2097966,"Argentoleon irrigatus (Gerstaecker, 1894)",20
1703,2100271,"Purenleon clavatus (Navás, 1914)",20
1704,2100952,"Dimarella riparia (Navás, 1918)",20
1705,2101076,"Austroleon immitis (Walker, 1853)",20
1706,2101210,"Dimares elegans (Perty, 1833)",20
1707,2102485,"Nusalala tessellata (Gerstaecker, 1888)",20
1708,2103314,"Ameropterus versicolor (Burmeister, 1839)",20
1709,2103501,"Cordulecerus alopecinus (Burmeister, 1839)",20
1710,2103532,"Ascalorphne impavida (Walker, 1853)",20
1711,2103869,"Haploglenius flavicornis McLachlan, 1871",20
1712,2105515,"Chrysoperla externa (Hagen, 1861)",20
1713,2105588,"Vieira elegans (Guérin-Méneville, 1844)",20
1714,2109683,"Isostenosmylus pulverulentus (Gerstaecker, 1894)",20
1715,2115664,"Chelonibia testudinaria (Linnaeus, 1758)",20
1716,2115807,"Tetraclita stalactifera (Lamarck, 1818)",20
1717,2127963,"Thelyphonellus amazonicus (Butler, 1872)",20
1718,2130165,"Tetranychus ludeni Zacher, 1913",20
1719,2130185,"Tetranychus urticae Koch, 1836",20
1720,2133270,"Vectius niger (Simon, 1880)",20
1721,2140839,"Fufius funebris Vellard, 1924",20
1722,2142753,"Cithaeron praedonius O.Pickard-Cambridge, 1872",20
1723,2143658,"Metaltella simoni (Keyserling, 1878)",20
1724,2145925,"Diapontia uruguayensis Keyserling, 1877",20
1725,2146714,"Hogna gumia (Petrunkevitch, 1911)",20
1726,2146895,"Aglaoctenus castaneus (Mello-Leitão, 1942)",20
1727,2147491,"Paratrochosina amica (Mello-Leitão, 1941)",20
1728,2147871,"Gephyrellula violacea (Mello-Leitão, 1918)",20
1729,2149064,"Falconina gracilis (Keyserling, 1891)",20
1730,2149171,"Sphecotypus niger (Perty, 1833)",20
1731,2150043,"Crossopriza lyoni (Blackwall, 1867)",20
1732,2150541,"Physocyclus viridis Mello-Leitão, 1940",6
1733,2151019,"Architis spinipes (Taczanowski, 1874)",20
1734,2151022,"Architis tenuis Simon, 1898",20
1735,2151504,"Leucauge volupis (Keyserling, 1893)",20
1736,2151507,"Leucauge argyra (Walckenaer, 1841)",20
1737,2152451,"Enoploctenus cyclothorax (Bertkau, 1880)",20
1738,2152799,"Ancylometes rufus (Walckenaer, 1837)",20
1739,2152808,"Ancylometes bogotensis (Keyserling, 1877)",20
1740,2152822,"Phoneutria nigriventer (Keyserling, 1891)",20
1741,2153001,"Eidmannella pallida (Emerton, 1875)",20
1742,2153059,"Trechona venosa (Latreille, 1832)",7
1743,2153448,"Iridopelma zorodes (Mello-Leitão, 1926)",20
1744,2153745,"Homoeomma montanum (Mello-Leitão, 1923)",20
1745,2153802,"Acanthoscurria gomesiana Mello-Leitão, 1923",20
1746,2153814,"Acanthoscurria juruenicola Mello-Leitão, 1923",20
1747,2153823,"Acanthoscurria geniculata (C.L.Koch, 1841)",20
1748,2153835,"Acanthoscurria chacoana Brèthes, 1909",20
1749,2153949,"Lasiodora parahybana Mello-Leitão, 1917",20
1750,2153954,"Lasiodora subcanens Mello-Leitão, 1921",20
1751,2153960,"Lasiodora klugi (C.L.Koch, 1841)",20
1752,2154001,"Nhandu coloratovillosus (Schmidt, 1998)",20
1753,2154132,"Ephebopus murinus (Walckenaer, 1837)",20
1754,2155463,"Selenops maranhensis Mello-Leitão, 1918",9
1755,2156257,"Chrysso albomaculata O.Pickard-Cambridge, 1882",20
1756,2156523,"Spintharus gracilis Keyserling, 1886",20
1757,2156566,"Theridion calcynatum Holmberg, 1876",20
1758,2156778,"Theridion biezankoi Levi, 1963",20
1759,2157200,"Steatoda diamantina Levi, 1962",20
1760,2157223,"Steatoda ancorata (Holmberg, 1876)",20
1761,2157245,"Steatoda grossa (C.L.Koch, 1838)",20
1762,2157402,"Parasteatoda tepidariorum (C.L.Koch, 1841)",20
1763,2157540,"Craspedisia cornuta (Keyserling, 1891)",20
1764,2157893,"Ariamnes attenuatus O.Pickard-Cambridge, 1881",20
1765,2157981,"Emertonella taczanowskii (Keyserling, 1886)",11
1766,2158007,"Tidarren sisyphoides (Walckenaer, 1841)",20
1767,2158310,"Dubiepeira dubitata (Soares & Camargo, 1948)",20
1768,2158784,"Mecynogea lemniscata (Walckenaer, 1841)",20
1769,2158821,"Neoscona nautica (L.Koch, 1875)",20
1770,2158954,"Manogea porracea (C.L.Koch, 1838)",20
1771,2159045,"Mangora strenua (Keyserling, 1893)",20
1772,2159112,"Parawixia bistriata (Rengger, 1836)",20
1773,2159252,"Alpaida trispinosa (Keyserling, 1892)",20
1774,2159263,"Alpaida itapua Levi, 1988",20
1775,2159272,"Alpaida truncata (Keyserling, 1865)",20
1776,2159282,"Alpaida alto Levi, 1988",20
1777,2159283,"Alpaida itauba Levi, 1988",8
1778,2159296,"Alpaida scriba (Mello-Leitão, 1940)",20
1779,2159322,"Alpaida natal Levi, 1988",10
1780,2159332,"Alpaida carminea (Taczanowski, 1878)",20
1781,2159357,"Alpaida versicolor (Keyserling, 1877)",20
1782,2159454,"Wixia abdominalis O.Pickard-Cambridge, 1882",20
1783,2159537,"Micrathena digitata (C.L.Koch, 1839)",20
1784,2159554,"Micrathena furva (Keyserling, 1892)",20
1785,2159556,"Micrathena miles Simon, 1895",20
1786,2159559,"Micrathena schenkeli Mello-Leitão, 1939",20
1787,2159563,"Micrathena spitzi Mello-Leitão, 1932",20
1788,2159569,"Micrathena peregrinatorum (Holmberg, 1883)",20
1789,2159573,"Micrathena flaveola (Perty, 1839)",20
1790,2159574,"Micrathena annulata Reimoser, 1917",20
1791,2159591,"Micrathena sexspinosa (Hahn, 1822)",20
1792,2159592,"Micrathena crassispina (C.L.Koch, 1836)",20
1793,2159617,"Micrathena nigrichelis Strand, 1908",20
1794,2159626,"Micrathena excavata (C.L.Koch, 1836)",20
1795,2159630,"Micrathena pungens (Walckenaer, 1841)",20
1796,2159634,"Micrathena bananal Levi, 1985",20
1797,2159676,"Witica cayanus (Taczanowski, 1873)",16
1798,2159742,"Araneus cuiaba Levi, 1991",20
1799,2159800,"Araneus guttatus (Keyserling, 1865)",20
1800,2160044,"Araneus horizonte Levi, 1991",20
1801,2160181,"Araneus lathyrinus (Holmberg, 1875)",20
1802,2160503,"Epeiroides bahiensis Keyserling, 1885",20
1803,2160526,"Verrucosa zebra (Keyserling, 1892)",20
1804,2160831,"Ocrepeira covillei Levi, 1993",20
1805,2160844,"Ocrepeira venustula (Keyserling, 1879)",20
1806,2160850,"Ocrepeira hirsuta (Mello-Leitão, 1942)",7
1807,2161029,"Pozonia bacillifera (Simon, 1897)",5
1808,2161710,"Heteropoda venatoria (Linnaeus, 1767)",20
1809,2161949,"Polybetes rapidus (Keyserling, 1880)",20
1810,2164133,"Cheiracanthium inclusum (Hentz, 1847)",20
1811,2164577,"Idiops pirassununguensis Fukami & Lucas, 2005",5
1812,2165547,"Epicadinus spinipes (Blackwall, 1862)",14
1813,2165555,"Epicadinus villosus Mello-Leitão, 1929",20
1814,2165875,"Stephanopoides brasiliana Keyserling, 1880",20
1815,2165921,"Epicadus rubripes Mello-Leitão, 1924",20
1816,2166923,"Misumenops callinurus Mello-Leitão, 1929",20
1817,2167046,"Strophius albofasciatus Mello-Leitão, 1929",20
1818,2167387,"Gelanor zonatus (C.L.Koch, 1845)",20
1819,2167609,"Kukulcania hibernalis (Hentz, 1842)",20
1820,2167907,"Marma nigritarsis (Simon, 1900)",20
1821,2168026,"Lyssomanes bitaeniatus G.W.Peckham, E.G.Peckham & Wheeler, 1889",20
1822,2168041,"Lyssomanes remotus G.W.Peckham & E.G.Peckham, 1896",20
1823,2168044,"Lyssomanes nigropictus G.W.Peckham, E.G.Peckham & Wheeler, 1889",6
1824,2168819,"Akela ruricola Galiano, 1999",20
1825,2169575,"Metaphidippus albopilosus (G.W.Peckham & E.G.Peckham, 1901)",20
1826,2169880,"Corythalia fimbriata (G.W.Peckham & E.G.Peckham, 1901)",8
1827,2169912,"Corythalia vervloeti Soares & Camargo, 1948",20
1828,2169943,"Corythalia latipes (C.L.Koch, 1846)",20
1829,2170144,"Noegus comatulus Simon, 1900",20
1830,2170159,"Noegus bidens Simon, 1900",20
1831,2170509,"Naubolus posticatus Simon, 1901",20
1832,2171094,"Cotinusa magna (G.W.Peckham & E.G.Peckham, 1894)",8
1833,2171431,"Acragas trimaculatus Mello-Leitão, 1917",20
1834,2171545,"Neonella salafraria Ruiz & Brescovit, 2004",7
1835,2171808,"Coryphasia albibarbis Simon, 1902",10
1836,2172142,"Gypogyna forceps Simon, 1900",20
1837,2173584,"Encolpius guaraniticus Galiano, 1968",20
1838,2173588,"Asaphobelis physonychus Simon, 1902",20
1839,2174676,"Phiale crocea C.L.Koch, 1846",20
1840,2174681,"Phiale longibarba (Mello-Leitão, 1943)",16
1841,2174693,"Phiale gratiosa C.L.Koch, 1846",20
1842,2174705,"Phiale tristis Mello-Leitão, 1945",13
1843,2174754,"Frigga quintensis (Tullgren, 1905)",20
1844,2175090,"Atelurius segmentatus Simon, 1901",20
1845,2175654,"Mopiopia comatula Simon, 1902",5
1846,2175757,"Eustiromastix major Simon, 1902",20
1847,2175968,"Semiopyla cataphracta Simon, 1901",20
1848,2175979,"Maeota dichrura Simon, 1901",20
1849,2175984,"Metaphidippus perfectus (G.W.Peckham & E.G.Peckham, 1901)",20
1850,2176014,"Tacuna delecta G.W.Peckham & E.G.Peckham, 1901",20
1851,2176043,"Nosferattus palmatus Ruiz & Brescovit, 2005",13
1852,2176590,"Hypaeus taczanowskii (Mello-Leitão, 1948)",20
1853,2177150,"Sassacus aurantiacus Simon, 1901",19
1854,2177203,"Synemosyna aurantiaca (Mello-Leitão, 1917)",20
1855,2177667,"Ilargus coccineus Simon, 1901",20
1856,2177741,"Hasarius adansoni (Audouin, 1826)",20
1857,2177874,"Sumampattus quinqueradiatus (Taczanowski, 1878)",20
1858,2178525,"Tapinillus longipes (Taczanowski, 1872)",20
1859,2178568,"Peucetia flava Keyserling, 1877",20
1860,2178571,"Peucetia rubrolineata Keyserling, 1877",20
1861,2179498,"Dossenus marginatus Simon, 1898",20
1862,2179543,"Paradossenus longipes (Taczanowski, 1874)",20
1863,2179557,"Neoctenus comosus Simon, 1897",20
1864,2179832,"Neodiplothele fluminensis Mello-Leitão, 1924",13
1865,2181344,"Heterophrynus batesii (Butler, 1873)",20
1866,2203611,"Armadillidium vulgare (Latreille, 1804)",20
1867,2211559,"Balloniscus sellowii (Brandt, 1833)",9
1868,2212773,"Dubioniscus marmoratus Lemos de Castro, 1970",9
1869,2212925,"Excirolana armata (Dana, 1853)",20
1870,2221529,"Ocypode quadrata (Fabricius, 1787)",20
1871,2221550,"Uca maracoani (Latreille, 1803)",20
1872,2221639,"Panulirus laevicauda (Latreille, 1817)",20
1873,2221803,"Persephona punctata (Linnaeus, 1758)",20
1874,2221809,"Persephona mediterranea (Herbst, 1794)",20
1875,2224450,"Clibanarius antillensis Stimpson, 1859",20
1876,2224492,"Petrochirus diogenes (Linnaeus, 1758)",20
1877,2224580,"Macrobrachium carcinus (Linnaeus, 1758)",20
1878,2224710,"Macrobrachium amazonicum (Heller, 1862)",20
1879,2224756,"Macrobrachium potiuna (Müller, 1880)",20
1880,2224804,"Macrobrachium iheringi (Ortmann, 1897)",20
1881,2224826,"Macrobrachium olfersii (Wiegmann, 1836)",20
1882,2225554,"Arenaeus cribrarius (Lamarck, 1818)",20
1883,2225632,"Charybdis hellerii (A.Milne-Edwards, 1867)",20
1884,2225646,"Callinectes sapidus Rathbun, 1896",20
1885,2225648,"Callinectes bocourti A.Milne-Edwards, 1879",20
1886,2225650,"Callinectes danae Smith, 1869",20
1887,2225767,"Cyclograpsus integer H.Milne Edwards, 1837",20
1888,2225788,"Plagusia depressa (Fabricius, 1775)",20
1889,2225810,"Pachygrapsus gracilis (de Saussure, 1857)",20
1890,2225816,"Pachygrapsus transversus (Gibbes, 1850)",20
1891,2225819,"Grapsus grapsus (Linnaeus, 1758)",20
1892,2226175,"Alpheus bouvieri A.Milne-Edwards, 1878",16
1893,2226397,"Lysmata moorei (M.J.Rathbun, 1901)",17
1894,2226795,BOLD:ADM9032,18
1895,2226860,"Dissodactylus crinitichelis Moreira, 1901",19
1896,2227747,"Platypodiella spectabilis (Herbst, 1794)",20
1897,2232111,"Rhysida longipes Newport, 1845",20
1898,2232177,"Rhysida brasiliensis Kraepelin, 1903",20
1899,2232191,"Scolopendropsis bahiensis Brandt, 1841",20
1900,2239310,"Aplysina fulva (Pallas, 1766)",20
1901,2243424,"Tedania ignis (Duchassaing & Michelotti, 1864)",20
1902,2245351,"Amphimedon viridis Duchassaing & Michelotti, 1864",20
1903,2248879,"Cinachyrella alloclada (Uliczka, 1929)",20
1904,2248884,"Cinachyrella apion (Uliczka, 1929)",20
1905,2256554,"Actinia bermudensis (McMurrich, 1889)",20
1906,2256642,"Anemonia sargassensis Hargitt, 1908",20
1907,2257002,"Homostichanthus duerdeni Carlgren, 1900",20
1908,2257862,"Bellactis ilkalyseae Dube, 1983",20
1909,2257973,"Zoanthus sociatus (Ellis, 1768)",20
1910,2258898,"Siderastrea radians (Pallas, 1766)",20
1911,2259549,"Tubastraea coccinea Lesson, 1830",20
